barcode01_concatenated_racon-11430-8,d__Bacteria;,98.631,1461,10,5,0.0,2532,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__uncultured_bacterium
barcode08_concatenated_racon-48-197,d__Bacteria;,93.050,1367,83,9,0.0,2008,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Vatica_odorata
barcode08_concatenated_racon-48-197,d__Bacteria;,92.977,1367,84,8,0.0,2008,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Nicotiana_tabacum
barcode08_concatenated_racon-48-197,d__Bacteria;,93.124,1367,82,10,0.0,2008,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Ricinus_communis
barcode08_concatenated_racon-48-197,d__Bacteria;,93.050,1367,83,9,0.0,2008,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Carica_papaya
barcode08_concatenated_racon-48-197,d__Bacteria;,93.050,1367,83,9,0.0,2008,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Vitis_vinifera
barcode08_concatenated_racon-48-197,d__Bacteria;,93.050,1367,83,9,0.0,2008,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Morus_indica
barcode08_concatenated_racon-48-197,d__Bacteria;,93.050,1367,83,9,0.0,2008,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Gossypium_barbadense
barcode08_concatenated_racon-48-197,d__Bacteria;,93.050,1367,84,9,0.0,2007,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cucumis_sativus
barcode08_concatenated_racon-48-197,d__Bacteria;,92.977,1367,84,9,0.0,2003,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Aethionema_cordifolium
barcode08_concatenated_racon-48-197,d__Bacteria;,92.977,1367,85,9,0.0,2003,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cucumis_sativus
barcode08_concatenated_racon-48-197,d__Bacteria;,92.899,1366,84,9,0.0,2001,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_Oscillatoria
barcode08_concatenated_racon-48-197,d__Bacteria;,92.904,1367,85,9,0.0,1999,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Brassica_napus
barcode08_concatenated_racon-48-197,d__Bacteria;,92.904,1367,85,9,0.0,1999,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Buxus_microphylla
barcode08_concatenated_racon-49-68,d__Bacteria;,94.114,1495,81,6,0.0,2279,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
barcode08_concatenated_racon-49-68,d__Bacteria;,96.877,1377,39,4,0.0,2276,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
barcode08_concatenated_racon-49-68,d__Bacteria;,92.513,1496,78,9,0.0,2184,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Humulus_lupulus
barcode08_concatenated_racon-49-68,d__Bacteria;,92.349,1477,104,5,0.0,2140,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Bryum_argenteum
barcode08_concatenated_racon-49-68,d__Bacteria;,91.572,1495,94,9,0.0,2117,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Senna_alexandrina
barcode08_concatenated_racon-49-68,d__Bacteria;,90.228,1494,99,11,0.0,2030,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Betula_pendula
barcode08_concatenated_racon-49-68,d__Bacteria;,90.386,1477,108,6,0.0,2028,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Solanum_commersonii
barcode08_concatenated_racon-49-68,d__Bacteria;,89.759,1494,99,10,0.0,2009,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Betula_pendula
barcode08_concatenated_racon-49-68,d__Bacteria;,89.632,1495,108,9,0.0,2000,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Solanum_lycopersicum
barcode08_concatenated_racon-49-68,d__Bacteria;,89.706,1496,94,13,0.0,2000,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Solanum_melongena
barcode08_concatenated_racon-49-68,d__Bacteria;,89.632,1495,108,9,0.0,2000,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Atropa_belladonna
barcode08_concatenated_racon-49-68,d__Bacteria;,89.632,1495,108,9,0.0,2000,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Atropa_belladonna
barcode08_concatenated_racon-49-68,d__Bacteria;,89.632,1495,108,9,0.0,2000,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Solanum_bulbocastanum
barcode08_concatenated_racon-49-68,d__Bacteria;,89.632,1495,108,9,0.0,2000,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Solanum_pennellii
barcode08_concatenated_racon-49-68,d__Bacteria;,90.183,1477,120,8,0.0,1997,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Bryum_argenteum
barcode08_concatenated_racon-49-68,d__Bacteria;,97.391,1188,29,2,0.0,1996,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Solanum_melongena
barcode08_concatenated_racon-49-68,d__Bacteria;,89.558,1494,102,10,0.0,1995,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Carica_papaya
barcode08_concatenated_racon-49-68,d__Bacteria;,89.558,1494,102,10,0.0,1995,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Morus_indica
barcode08_concatenated_racon-49-68,d__Bacteria;,91.512,1402,93,5,0.0,1994,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cercis_gigantea
barcode08_concatenated_racon-49-68,d__Bacteria;,89.551,1493,101,11,0.0,1993,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_Oscillatoria
barcode08_concatenated_racon-49-68,d__Bacteria;,89.424,1494,104,10,0.0,1986,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Gossypium_arboreum
barcode08_concatenated_racon-49-68,d__Bacteria;,89.424,1494,104,10,0.0,1986,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Nicotiana_tabacum
barcode08_concatenated_racon-49-68,d__Bacteria;,89.424,1494,104,10,0.0,1986,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Buxus_microphylla
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.895,1256,25,10,0.0,2058,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.813,1255,28,9,0.0,2054,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.813,1255,28,9,0.0,2054,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.813,1255,28,9,0.0,2054,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.813,1255,28,9,0.0,2054,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.813,1255,28,9,0.0,2054,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.813,1255,28,9,0.0,2054,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.813,1255,28,9,0.0,2054,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.736,1256,27,9,0.0,2053,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.815,1256,26,10,0.0,2053,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.736,1256,27,9,0.0,2053,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-51-135,d__Bacteria;,96.736,1256,27,10,0.0,2052,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.667,1503,1,4,0.0,2674,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.667,1503,1,4,0.0,2674,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.667,1503,1,4,0.0,2674,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.601,1503,2,4,0.0,2670,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1503,3,4,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1503,3,4,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1503,3,4,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1503,3,4,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1503,3,4,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1503,3,4,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1503,3,4,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1503,3,4,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-558-122,d__Bacteria;,99.534,1501,4,3,0.0,2665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.800,1498,1,2,0.0,2681,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.800,1498,1,2,0.0,2681,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
barcode08_concatenated_racon-56-101,d__Bacteria;,99.733,1498,2,2,0.0,2677,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.733,1498,2,2,0.0,2677,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.733,1498,2,2,0.0,2677,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.733,1498,2,2,0.0,2677,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.733,1498,2,2,0.0,2677,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.733,1498,2,2,0.0,2677,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.666,1498,3,2,0.0,2672,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
barcode08_concatenated_racon-56-101,d__Bacteria;,99.599,1498,4,2,0.0,2668,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.
